epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,1714.37,0.74563,0.46876,0.88219,0.62724,0.62212,0.55935,0.31035,1.83932,1.76054,1.23973,0.000176982,0.000176982,0.000176982
179,1723.89,0.735,0.46279,0.87962,0.60326,0.64763,0.56305,0.31691,1.84423,1.78278,1.2439,0.000169908,0.000169908,0.000169908
180,1733.39,0.73476,0.45741,0.87761,0.59821,0.64094,0.55095,0.30964,1.85375,1.78329,1.25703,0.000162835,0.000162835,0.000162835
181,1743.06,0.74953,0.46818,0.87965,0.62918,0.62888,0.56041,0.31874,1.85533,1.71852,1.24901,0.000155761,0.000155761,0.000155761
182,1752.54,0.7382,0.46947,0.88031,0.6314,0.61954,0.55922,0.30979,1.84742,1.76061,1.24987,0.000148687,0.000148687,0.000148687
183,1762.1,0.71923,0.45335,0.8755,0.62336,0.61632,0.56644,0.31227,1.84802,1.75154,1.2534,0.000141614,0.000141614,0.000141614
184,1771.71,0.73287,0.46181,0.87808,0.63262,0.62179,0.56499,0.31824,1.85263,1.78467,1.25577,0.00013454,0.00013454,0.00013454
185,1781.28,0.73849,0.46337,0.8771,0.62325,0.62408,0.56635,0.31603,1.84562,1.76787,1.25295,0.000127467,0.000127467,0.000127467
186,1790.81,0.72921,0.45318,0.87589,0.60762,0.64762,0.55925,0.31631,1.85013,1.7444,1.25048,0.000120393,0.000120393,0.000120393
187,1800.35,0.72141,0.45426,0.87423,0.63601,0.62217,0.56092,0.31517,1.85038,1.74346,1.26113,0.00011332,0.00011332,0.00011332
188,1810.06,0.7291,0.45801,0.87902,0.62184,0.63466,0.55389,0.31117,1.85974,1.73918,1.26703,0.000106246,0.000106246,0.000106246
189,1819.51,0.71716,0.44799,0.87587,0.6369,0.62441,0.55686,0.31068,1.85383,1.74738,1.26374,9.91726e-05,9.91726e-05,9.91726e-05
190,1829.05,0.71624,0.4489,0.87286,0.61381,0.63881,0.55604,0.3143,1.86221,1.77586,1.25301,9.20991e-05,9.20991e-05,9.20991e-05
191,1843.81,0.80463,0.50859,0.89909,0.62249,0.58708,0.55486,0.30876,1.87768,1.80255,1.27617,8.50255e-05,8.50255e-05,8.50255e-05
192,1853.16,0.72666,0.41314,0.86842,0.59503,0.62969,0.56073,0.32043,1.88331,1.72459,1.28993,7.7952e-05,7.7952e-05,7.7952e-05
193,1862.55,0.70642,0.39332,0.85963,0.60274,0.61418,0.56564,0.3208,1.86076,1.70898,1.2651,7.08784e-05,7.08784e-05,7.08784e-05
194,1872.3,0.69632,0.38373,0.86166,0.62336,0.62317,0.56698,0.31992,1.84709,1.70801,1.25556,6.38049e-05,6.38049e-05,6.38049e-05
195,1881.75,0.68082,0.37331,0.85579,0.62656,0.61311,0.55914,0.3161,1.84452,1.70271,1.25268,5.67313e-05,5.67313e-05,5.67313e-05
196,1891.16,0.68073,0.3743,0.8561,0.63626,0.59513,0.55979,0.31858,1.85449,1.72626,1.25534,4.96578e-05,4.96578e-05,4.96578e-05
197,1900.63,0.68243,0.37682,0.8549,0.6053,0.63894,0.56593,0.31769,1.84738,1.70796,1.24874,4.25842e-05,4.25842e-05,4.25842e-05
198,1910.21,0.67994,0.37023,0.85325,0.61157,0.62716,0.55675,0.31568,1.85047,1.7302,1.25138,3.55107e-05,3.55107e-05,3.55107e-05
199,1919.67,0.67826,0.36843,0.8549,0.62028,0.6295,0.55816,0.31663,1.85264,1.72445,1.25351,2.84371e-05,2.84371e-05,2.84371e-05
200,1929.19,0.67671,0.37252,0.85206,0.61981,0.62699,0.5577,0.31373,1.85573,1.75079,1.25282,2.13636e-05,2.13636e-05,2.13636e-05
